category	document	label	
society	"국립보건연구원, 코로나19 치료제 개발 연구 본격화...""항체 탐지용 단백질 제작 성공"""	1	
society	"KAIST, '비정형 항정신병 약물'에 의한 비만 원인 규명"	1	
society	시각장애인의 새로운 빛 '전자눈' 개발	1	
society	"네오펙트 스탠포드대학병원, 스마트 글러브 홈 재활 효과 입증"	1	
society	사이버한국외대 고등교육기관 교육기본통계조사 담당자 한국교육개발원장 표창 수상	1	
society	"지엔티파마, 뇌졸중 치료제 임상 3상 승인 ""국내 최초"""	1	
society	스마트 콘택트렌즈 이용 비침습적 당뇨병 자가 진단 시스템 개발	1	
society	"포스텍-신풍제약, 주사 한방으로 1년이상 통증 완화시켜주는 골관절염 치료제 개발"	1	
society	"KAIST, 뇌전증 발병 기전 규명...다학제 접근으로 성과"	1	
society	약물 치료 어려운 ‘간질’ 발병 메커니즘 밝혀냈다	1	
society	"KIST 연구진, 고지혈증 약으로 난치성 변이암 치료 가능성 발견"	1	
society	약물주입부터 뇌신호 측정까지 다기능 브레인칩 개발	1	
society	"미니 뇌' 더 크고 정교하게... IBS, 뇌 오가노이드 배양 플랫폼 개발"	1	
society	"KAIST, 폐 손상 일으키는 코로나19 면역세포 특성 밝혔다"	1	
society	"포스텍, 관상동맥 경화증 모사하는 3D 프린팅 폐색기 개발"	1	
society	"국립산림과학원, 뱀껍질광대버섯 폐암세포 억제물질 발견"	1	
society	"인공장기 거부반응 미리 예측...KIST, 인공혈관 기반 검증 플랫폼 개발"	1	
society	사람이 사용하는 불은 배제...화재만 10초 내 인식하는 화재감지기 개발	1	
society	"뇌척수액서 '난치성 뇌전증' 돌연변인 검출...KAIST, 수술 필요없는 진단법 개발"	1	
society	"부작용 없앤 신개념 스텐트 나온다...KIST, 인체삽입 소재 신기술 개발"	1	
society	"""스파이더맨 슈트 부럽지 않네” 근력보조하는 ‘근육 옷감’ 등장"	1	
society	"KAIST, 초고감도 생체 분자 검출용 디지털 라만 분광 기술 개발"	1	
society	"KAIST, 새로운 알츠하이머병 유발 유전인자 발견"	1	
society	"뷰노, 12시간 전 패혈증 조기 예측 AI 알고리즘 개발"	1	
society	"포스코ICT, 산업현장 굴뚝 대기오염 감시솔루션 개발"	1	
society	김병억 스텍 대표 동아대 발전기금 1000만 원 기부	0	
society	김병주 회장의 이민시절 도서관 꿈이 아름다운 기부로	0	
society	"김창열 한국자생식물원장, 200억원대 식물원 산림청 기부"	0	
society	김해시 소상공인 육성자금 200억 추석 전 지원	0	
society	김해시 푸드마켓 23~31일 식품꾸러미 지원	0	
society	김효정 고신대 교수 보건복지부 장관상	0	
society	"김희재 팬카페, 선한 영향력 실천…천사무료급식소서 도시락 나눔 봉사"	0	
society	"노블바이오, 검체수송배지 10억 상당 기부 화제"	0	
society	농업 분야 미세먼지 감축 위해 노후 경유 농기계도 폐차 지원	0	
society	대구은행 노조 취약계층 장애인 위한 지원금 2000만 원 전달	0	
society	동래구 독지가 김점두 씨 이웃돕기 3000만 원 성금	0	
society	"무적스쿨, 북구 화명2동에 참기름 기탁"	0	
society	"박진서 일흥실업㈜ 회장, 모교 중앙대에 발전기금 1억 기부"	0	
society	"박진서 일흥실업㈜ 회장, 모교 중앙대에 발전기금 1억 기부"	0	
society	배달라이더협회 부산지회 동산원에 후원 성품	0	
society	배치 한달 된 구조견이… 주왕산서 실종 60대 등산객 구했다	0	
society	백신 임상 참여자에…‘5000원’ 수목원 입장료 면제해준다	0	
society	"버스서 쓰러진 여성 구한 선별진료소 간호사…""당연한 일"""	0	
society	"부산 동구, 첫 돌 맞는 아이에게 ‘첫 돌 축하꾸러미’ 지원"	0	
society	"부산 중구 광복동 지역사회보장협의체, 증증장애세대 청소 봉사"	0	
society	"부산 중구 중앙동 지역사회보장협의체, ‘이웃사랑 듬뿍! 친환경토마토’ 전달"	0	
society	"부산시, 코로나 피해 지원… 동백전 캐시백 최대 15% 상향"	0	
society	"부산진구일자리센터-부산진여성인력개발센터, 청년 및 경력단절여성 취업 지원 맞손"	0	
society	"부산철도차량정비단, 부산진구종합사회복지관 지원"	0	
society	"사군자식품, 추석 맞아 양주 동두천에 송편 기부"	0	
society	"삼일교회, 총신대에 후원발전기부금"	0	
society	"새마을지도자전포1동협의회, ‘진구네 곳간’ 물품 후원"	0	
society	서면 공구거리 '전리단길' 4억 원 투입 관광 인프라 확대	0	
society	"서울시, 배달노동자의 민간단체상해보험료 전액 지원"	0	
society	"서울시, 소득 80% 이하에 1인 당 25만 원 지원…1조 8000억 긴급 편성"	0	
society	성광물산상사 김선관 대표 이웃돕기 1000만 원 기탁	0	
society	"세븐일레븐, 지역사회 아동 위해 4500만원 상당 ‘사랑의 물품 나눔’"	0	
society	"션, 광복절 마라톤으로 독립유공자 후손에 8억원 기부"	0	
society	"션, 광복절 마라톤으로 독립유공자 후손에 8억원 기부"	0	
society	"수영구 중식자원봉사협의회, '탕~탕! 맛난 탕수육' 지원"	0	
society	"수영구, 만55세이상 경비원 고용유지나 채용시 공동주택에 2년간 1인 월 55만 원 지원"	0	
society	"시세이도 프로페셔널, 동의과학대에 전문 미용제품 기증"	0	
society	"식당서 받은 로또, 2등 당첨… 손님은 돈봉투 들고 왔고, 식당은 기부했다"	0	
society	식당서 준 로또 2등 당첨…손님은 회식비 쏘고 식당은 기부	0	
society	안락2동 취약계층 세대에 책상 지원사업 실시	0	
society	"양정1동 새마을지도자, 저소득 어르신 대상 우리 농산물 나눔"	0	
society	양평군 김장채소 토종씨앗 나눔 행사 개최	0	
society	어린이 건강 위해 마스크 50만장 기부	0	
society	어린이 건강 위해 마스크 50만장 기부	0	
society	"영풍 석포제련소, ‘희망 나눔 성금’ 1억원 기부"	0	
society	"울산시, 취약계층-소상공인에 103억원 긴급지원"	0	
society	"웃음이 췌장암 씹어버렸다, 강애리자 부부 기적은 진행중 [인생 사진 찍어드립니다]"	0	
society	"유재석, 코로나 취약계층 위해 5000만원 기부"	0	
society	"이마트24, SSG랜더스 플레이 연계 기부 활동"	0	
society	인천국제공항 지역경제 활성화 사업 성금 15억원 전달	0	
society	"인천시-굿네이버스, 국가보훈대상자 가정 아동 ‘꿈 지원’"	0	
society	임영웅 이찬원 영탁 ‘최애돌 셀럽’ 7월 기부 천사 등극	0	
society	"장나라 또 ‘비밀선행’ 가족과 동물보호소 봉사, 1천만원 기부"	0	
society	저소득층 296만명 추가 국민지원금 내일 지급...1인당 10만원씩	0	
society	"정부, 저소득층 1인당 10만원 ‘추가 국민지원금’ 지급"	0	
society	"정부, 저소득층 대상 1인당 10만원 '추가 국민지원금' 지급"	0	
society	"조희연 ""4단계도 학교 간다""…7300억 원 등교확대 지원"	0	
society	"주식회사 쾌청, 지파운데이션에 손소독제 1천여개 기부"	0	
society	지역난방공사 ‘은총이와 히어로레이스’ 9년째 후원	0	
society	지역난방공사 ‘은총이와 히어로레이스’ 9년째 후원	0	
society	"창원시, 무주택 다자녀가구 전세자금 대출이자 지원한다"	0	
society	"초등생 남매, 도로로 돌진하는 유모차 탄 아기 구했다"	0	
society	"충주시 ""소상공인 30만원씩 지원"""	0	
society	"하나그룹 KMI, 소외 이웃에 마스크 200만장 기부"	0	
society	"한국국토정보공사(LX) 부산울산지역본부, 사회적 기업에 전산장비 기증"	0	
society	행안부 '코로나 피해 소상공인 저리대출' 국비지원	0	
society	"LG생활건강, 집중호우 피해 전남지역에 10억 상당 생활용품 기부"	0	
society	"LH-3개 은행, 주거위기가구 3억3000만원 기부"	0	
society	"LH, 추석맞아 사회복지공동모금회에 10억원 전달"	0	
society	"LH나눔봉사단, 진주가좌임대단지 615가구 입주민에 ‘삼계탕’ 등 전달"	0	
society	정몽구 회장 “국산 백신개발 힘되길”100억 기부	0	
society	"여가부, 일본군 위안부 피해 할머니 별세 애도 생존자 13명"	0	
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
